
Timestamp,ID,Extended,Bus,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
52385,169,0,0,8,0E,52,87,CF,2B,87,FF,08
52385,181,0,0,8,B6,04,80,00,08,30,00,44
52385,168,0,0,8,1C,E3,2F,72,F8,F1,03,00
52396,181,0,0,8,B7,05,80,00,08,30,00,44
52396,169,0,0,8,0F,53,87,CF,2B,87,FF,08
52396,169,0,0,8,10,54,87,CF,2B,87,FF,08
52407,170,0,0,8,9C,74,F8,00,00,00,84,00
52407,418,0,0,8,00,00,00,3F,D0,07,00,BA
52407,464,0,0,8,4B,4B,44,C9,00,00,CD,8B
52418,373,0,0,3,FF,FF,FF,,,,,
52418,196,0,0,7,00,80,FD,00,80,FF,F6,
52418,185,0,0,6,6F,04,00,00,C0,F0,,
52429,196,0,0,7,00,80,FD,00,80,FF,F6,
52429,206,0,0,8,00,00,00,00,00,00,00,00
52429,196,0,0,7,00,80,FD,00,80,FF,F6,
52429,404,0,0,4,FB,FE,00,FC,,,,
52440,168,0,0,8,21,E8,2F,72,F8,F1,03,00
52440,185,0,0,6,70,05,00,00,C0,F0,,
52440,196,0,0,7,00,80,FD,00,80,FF,F6,
52451,206,0,0,8,00,00,00,00,00,00,00,00
52451,182,0,0,5,0A,0A,80,00,C8,,,
52451,304,0,0,5,00,01,A0,05,73,,,
52462,196,0,0,7,00,80,FD,00,80,FF,F6,
52462,168,0,0,8,23,EA,2F,72,F8,F1,03,00
52462,196,0,0,7,00,80,FD,00,80,FF,F6,
52462,206,0,0,8,00,00,00,00,00,00,00,00
52473,182,0,0,5,0B,0B,80,00,C8,,,
52473,168,0,0,8,25,EC,2F,72,F8,F1,03,00
52473,418,0,0,8,00,00,00,7F,D0,07,00,FA
52484,169,0,0,8,18,5C,87,CF,2B,87,FF,08
52484,186,0,0,8,03,FF,0F,00,00,83,87,2F
52484,180,0,0,8,42,0E,00,00,7D,FF,FF,02
52495,172,0,0,8,B5,0E,00,00,00,7D,00,7D
52495,168,0,0,8,26,ED,2F,72,F8,F1,03,00
52495,168,0,0,8,27,EE,2F,72,F8,F1,03,00
52506,418,0,0,8,00,00,00,8F,D0,07,00,0B
52506,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
52506,181,0,0,8,B4,02,80,00,08,30,00,44
52516,169,0,0,8,0C,50,87,CF,2B,87,FF,08
52517,464,0,0,8,4B,4B,44,C9,00,00,CD,8B
52517,181,0,0,8,B5,03,80,00,08,30,00,44
52527,185,0,0,6,74,09,00,00,C0,F0,,
52528,196,0,0,7,00,80,FD,00,80,FF,F6,
52528,196,0,0,7,00,80,FD,00,80,FF,F6,
52528,168,0,0,8,1C,E3,2F,72,F8,F1,03,00
52539,418,0,0,8,00,00,00,AF,D0,07,00,2B
52539,185,0,0,6,75,0A,00,00,C0,F0,,
52539,196,0,0,7,00,80,FD,00,80,FF,F6,
52549,206,0,0,8,00,00,00,00,00,00,00,00
52550,182,0,0,5,FF,00,80,00,C8,,,
52550,304,0,0,5,00,01,A0,05,84,,,
52560,196,0,0,7,00,80,FD,00,80,FF,F6,
52561,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
52561,185,0,0,6,76,0B,00,00,C0,F0,,
52561,196,0,0,7,00,80,FD,00,80,FF,F6,
52572,206,0,0,8,00,00,00,00,00,00,00,00
52572,196,0,0,7,00,80,FD,00,80,FF,F6,
52572,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
52583,168,0,0,8,20,E7,2F,72,F8,F1,03,00
52583,418,0,0,8,00,00,00,CF,D0,07,00,4B
52583,182,0,0,5,02,02,80,00,C8,,,
52593,191,0,0,5,82,02,FF,FF,C0,,,
52594,414,0,0,8,00,EA,9F,FC,FE,63,00,89
52594,168,0,0,8,22,E9,2F,72,F8,F1,03,00
52604,186,0,0,8,03,FF,0F,00,00,89,8D,2F
52605,169,0,0,8,15,59,87,CF,2B,87,FF,08
52605,168,0,0,8,23,EA,2F,72,F8,F1,03,00
52615,169,0,0,8,16,5A,87,CF,2B,87,FF,08
52616,181,0,0,8,BE,0C,80,00,08,30,00,44
52616,169,0,0,8,17,5B,87,CF,2B,87,FF,08
52626,186,0,0,8,03,FF,0F,00,00,8A,8E,2F
52627,170,0,0,8,A3,7B,F8,00,00,00,84,00
52627,196,0,0,7,00,80,FD,00,80,FF,F6,
52627,404,0,0,4,ED,F0,00,FC,,,,
52637,168,0,0,8,26,ED,2F,72,F8,F1,03,00
52638,185,0,0,6,6B,00,00,00,C0,F0,,
52638,196,0,0,7,00,80,FD,00,80,FF,F6,
52648,206,0,0,8,00,00,00,00,00,00,00,00
52649,182,0,0,5,05,05,80,00,C8,,,
52649,304,0,0,5,00,01,A0,05,95,,,
52659,196,0,0,7,00,80,FD,00,80,FF,F6,
52660,168,0,0,8,19,E0,2F,72,F8,F1,03,00
52660,185,0,0,6,6C,01,00,00,C0,F0,,
52660,196,0,0,7,00,80,FD,00,80,FF,F6,
52670,206,0,0,8,00,00,00,00,00,00,00,00
52671,196,0,0,7,00,80,FD,00,80,FF,F6,
52671,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
52681,418,0,0,8,00,00,00,2F,D0,07,00,AA
52682,169,0,0,8,0E,52,87,CF,2B,87,FF,08
52682,196,0,0,7,00,80,FD,00,80,FF,F6,
52692,206,0,0,8,00,00,00,00,00,00,00,00
52693,182,0,0,5,07,07,80,00,C8,,,
52693,168,0,0,8,1D,E4,2F,72,F8,F1,03,00
52703,169,0,0,8,10,54,87,CF,2B,87,FF,08
52703,186,0,0,8,03,FF,0F,00,00,7F,83,2F
52704,416,0,0,8,00,80,00,A0,FF,0E,80,51
52714,172,0,0,8,B1,0A,00,00,00,7D,00,7D
52714,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
52715,168,0,0,8,1F,E6,2F,72,F8,F1,03,00
52725,169,0,0,8,12,56,87,CF,2B,87,FF,08
52725,186,0,0,8,03,FF,0F,00,00,80,84,2F
52726,168,0,0,8,20,E7,2F,72,F8,F1,03,00
52726,169,0,0,8,13,57,87,CF,2B,87,FF,08
52736,181,0,0,8,BB,09,80,00,08,30,00,44
52737,181,0,0,8,BC,0A,80,00,08,30,00,44
52737,418,0,0,8,00,00,00,5F,D0,07,00,DA
52747,185,0,0,6,70,05,00,00,C0,F0,,
52748,196,0,0,7,00,80,FD,00,80,FF,F6,
52748,304,0,0,5,00,01,A0,05,A6,,,
52758,196,0,0,7,00,80,FD,00,80,FF,F6,
52758,168,0,0,8,23,EA,2F,72,F8,F1,03,00
52759,185,0,0,6,71,06,00,00,C0,F0,,
52769,196,0,0,7,00,80,FD,00,80,FF,F6,
52769,206,0,0,8,00,00,00,00,00,00,00,00
52770,196,0,0,7,00,80,FD,00,80,FF,F6,
52770,168,0,0,8,25,EC,2F,72,F8,F1,03,00
52780,169,0,0,8,18,5C,87,CF,2B,87,FF,08
52781,508,0,0,2,A6,05,,,,,,
52781,185,0,0,6,72,07,00,00,C0,F0,,
52791,196,0,0,7,00,80,FD,00,80,FF,F6,
52791,206,0,0,8,00,00,00,00,00,00,00,00
52792,196,0,0,7,00,80,FD,00,80,FF,F6,
52802,200,0,0,6,5F,FF,41,00,00,BC,,
52802,168,0,0,8,27,EE,2F,72,F8,F1,03,00
52803,196,0,0,7,00,80,FD,00,80,FF,F6,
52803,206,0,0,8,00,00,00,00,00,00,00,00
52813,191,0,0,5,8D,0D,FF,FF,C0,,,
52814,168,0,0,8,1A,E1,2F,72,F8,F1,03,00
52814,169,0,0,8,0D,51,87,CF,2B,87,FF,08
52824,418,0,0,8,00,00,00,9F,D0,07,00,1B
52825,170,0,0,8,99,71,F8,00,00,00,84,00
52825,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
52835,169,0,0,8,0E,52,87,CF,2B,87,FF,08
52835,181,0,0,8,B6,04,80,00,08,30,00,44
52836,169,0,0,8,0F,53,87,CF,2B,87,FF,08
52846,186,0,0,8,03,FF,0F,00,00,86,8A,2F
52846,170,0,0,8,9B,73,F8,00,00,00,84,00
52847,304,0,0,5,00,01,A0,05,B7,,,
52857,196,0,0,7,00,80,FD,00,80,FF,F6,
52857,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
52858,185,0,0,6,76,0B,00,00,C0,F0,,
52858,1152,0,0,8,12,42,FD,FF,FF,FF,FF,FF
52868,196,0,0,7,00,80,FD,00,80,FF,F6,
52868,196,0,0,7,00,80,FD,00,80,FF,F6,
52869,168,0,0,8,20,E7,2F,72,F8,F1,03,00
52879,169,0,0,8,13,57,87,CF,2B,87,FF,08
52879,418,0,0,8,00,00,00,CF,D0,07,00,4B
52880,185,0,0,6,77,0C,00,00,C0,F0,,
52890,196,0,0,7,00,80,FD,00,80,FF,F6,
52890,206,0,0,8,00,00,00,00,00,00,00,00
52891,196,0,0,7,00,80,FD,00,80,FF,F6,
52901,168,0,0,8,22,E9,2F,72,F8,F1,03,00
52901,169,0,0,8,15,59,87,CF,2B,87,FF,08
52902,185,0,0,6,78,0D,00,00,C0,F0,,
52912,196,0,0,7,00,80,FD,00,80,FF,F6,
52912,206,0,0,8,00,00,00,00,00,00,00,00
52912,196,0,0,7,00,80,FD,00,80,FF,F6,
52913,168,0,0,8,24,EB,2F,72,F8,F1,03,00
52923,169,0,0,8,17,5B,87,CF,2B,87,FF,08
52923,414,0,0,8,00,EA,BF,FC,FE,63,00,A9
52924,416,0,0,8,00,80,00,A0,FF,12,40,15
52934,172,0,0,8,AD,06,00,00,00,7D,00,7D
52934,180,0,0,8,3A,06,00,00,7D,FF,FF,02
52935,168,0,0,8,26,ED,2F,72,F8,F1,03,00
52945,169,0,0,8,19,5D,87,CF,2B,87,FF,08
52945,418,0,0,8,00,00,00,0F,D0,07,00,8A
52946,168,0,0,8,27,EE,2F,72,F8,F1,03,00
52956,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
52956,170,0,0,8,A6,7E,F8,00,00,00,84,00
52957,186,0,0,8,03,FF,0F,00,00,7D,81,2F
52967,181,0,0,8,B4,02,80,00,08,30,00,44
52967,1170,0,0,8,16,52,FF,FF,FF,FF,FF,FF
52967,196,0,0,7,00,80,FD,00,80,FF,F6,
52978,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
52978,169,0,0,8,0E,52,87,CF,2B,87,FF,08
52978,508,0,0,2,A7,05,,,,,,
52989,185,0,0,6,6D,02,00,00,C0,F0,,
52989,196,0,0,7,00,80,FD,00,80,FF,F6,
52989,196,0,0,7,00,80,FD,00,80,FF,F6,
52989,200,0,0,6,5F,FF,91,00,00,BC,,
53000,168,0,0,8,1D,E4,2F,72,F8,F1,03,00
53000,185,0,0,6,6E,03,00,00,C0,F0,,
53000,196,0,0,7,00,80,FD,00,80,FF,F6,
53011,206,0,0,8,00,00,00,00,00,00,00,00
53011,182,0,0,5,08,08,80,00,C8,,,
53011,196,0,0,7,00,80,FD,00,80,FF,F6,
53022,168,0,0,8,1F,E6,2F,72,F8,F1,03,00
53022,169,0,0,8,12,56,87,CF,2B,87,FF,08
53022,196,0,0,7,00,80,FD,00,80,FF,F6,
53022,206,0,0,8,00,00,00,00,00,00,00,00
53033,182,0,0,5,09,09,80,00,C8,,,
53033,168,0,0,8,21,E8,2F,72,F8,F1,03,00
53033,169,0,0,8,14,58,87,CF,2B,87,FF,08
53044,170,0,0,8,A0,78,F8,00,00,00,84,00
53044,186,0,0,8,03,FF,0F,00,00,81,85,2F
53044,416,0,0,8,00,80,00,A0,FF,0E,A0,71
53055,422,0,0,8,00,00,00,00,00,00,90,F8
53055,690,0,0,8,00,00,00,00,3F,00,01,04
53055,168,0,0,8,23,EA,2F,72,F8,F1,03,00
53066,169,0,0,8,16,5A,87,CF,2B,87,FF,08
53066,170,0,0,8,A2,7A,F8,00,00,00,84,00
53066,181,0,0,8,BF,0D,80,00,08,30,00,44
53077,196,0,0,7,00,80,FD,00,80,FF,F6,
53077,168,0,0,8,25,EC,2F,72,F8,F1,03,00
53077,185,0,0,6,72,07,00,00,C0,F0,,
53088,196,0,0,7,00,80,FD,00,80,FF,F6,
53088,206,0,0,8,00,00,00,00,00,00,00,00
53088,196,0,0,7,00,80,FD,00,80,FF,F6,
53088,168,0,0,8,27,EE,2F,72,F8,F1,03,00
53099,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
53099,185,0,0,6,73,08,00,00,C0,F0,,
53099,196,0,0,7,00,80,FD,00,80,FF,F6,
53110,206,0,0,8,00,00,00,00,00,00,00,00
53110,182,0,0,5,0D,0D,80,00,C8,,,
53110,196,0,0,7,00,80,FD,00,80,FF,F6,
53121,168,0,0,8,1A,E1,2F,72,F8,F1,03,00
53121,169,0,0,8,0D,51,87,CF,2B,87,FF,08
53121,185,0,0,6,74,09,00,00,C0,F0,,
53131,196,0,0,7,00,80,FD,00,80,FF,F6,
53132,206,0,0,8,00,00,00,00,00,00,00,00
53132,196,0,0,7,00,80,FD,00,80,FF,F6,
53132,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
53143,168,0,0,8,1C,E3,2F,72,F8,F1,03,00
53143,206,0,0,8,00,00,00,00,00,00,00,00
53143,191,0,0,5,80,00,FF,FF,C0,,,
53154,414,0,0,8,00,EA,CF,FC,FE,63,00,B9
53154,172,0,0,8,A9,02,00,00,00,7D,00,7D
53154,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
53165,169,0,0,8,11,55,87,CF,2B,87,FF,08
53165,170,0,0,8,9D,75,F8,00,00,00,84,00
53165,168,0,0,8,1F,E6,2F,72,F8,F1,03,00
53175,169,0,0,8,12,56,87,CF,2B,87,FF,08
53176,170,0,0,8,9E,76,F8,00,00,00,84,00
53176,170,0,0,8,9F,77,F8,00,00,00,84,00
53186,186,0,0,8,03,FF,0F,00,00,88,8C,2F
53187,181,0,0,8,BB,09,80,00,08,30,00,44
53187,196,0,0,7,00,80,FD,00,80,FF,F6,
53197,200,0,0,6,5F,FF,E1,00,00,BC,,
53198,168,0,0,8,22,E9,2F,72,F8,F1,03,00
53198,185,0,0,6,78,0D,00,00,C0,F0,,
53208,196,0,0,7,00,80,FD,00,80,FF,F6,
53208,206,0,0,8,00,00,00,00,00,00,00,00
53209,464,0,0,8,4B,4B,48,C9,00,00,CD,8B
53209,373,0,0,3,FF,FF,FF,,,,,
53219,196,0,0,7,00,80,FD,00,80,FF,F6,
53220,185,0,0,6,79,0E,00,00,C0,F0,,
53220,196,0,0,7,00,80,FD,00,80,FF,F6,
53230,206,0,0,8,00,00,00,00,00,00,00,00
53231,182,0,0,5,04,04,80,00,C8,,,
53231,196,0,0,7,00,80,FD,00,80,FF,F6,
53241,404,0,0,4,F0,F3,00,FC,,,,
53241,168,0,0,8,26,ED,2F,72,F8,F1,03,00
53242,185,0,0,6,6B,00,00,00,C0,F0,,
53242,196,0,0,7,00,80,FD,00,80,FF,F6,
53252,206,0,0,8,00,00,00,00,00,00,00,00
53253,196,0,0,7,00,80,FD,00,80,FF,F6,
53253,168,0,0,8,19,E0,2F,72,F8,F1,03,00
53263,169,0,0,8,0C,50,87,CF,2B,87,FF,08
53263,170,0,0,8,98,70,F8,00,00,00,84,00
53264,416,0,0,8,00,80,00,A0,FF,12,60,35
53274,690,0,0,8,00,00,00,00,4F,00,01,04
53274,172,0,0,8,AF,08,00,00,00,7D,00,7D
53275,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
53285,169,0,0,8,0E,52,87,CF,2B,87,FF,08
53285,170,0,0,8,9A,72,F8,00,00,00,84,00
53286,169,0,0,8,0F,53,87,CF,2B,87,FF,08
53296,170,0,0,8,9B,73,F8,00,00,00,84,00
53296,181,0,0,8,B7,05,80,00,08,30,00,44
53297,181,0,0,8,B8,06,80,00,08,30,00,44
53307,185,0,0,6,6E,03,00,00,C0,F0,,
53307,196,0,0,7,00,80,FD,00,80,FF,F6,
53307,464,0,0,8,4B,4B,48,C9,00,00,CD,8B
53308,373,0,0,3,FF,FF,FF,,,,,
53318,196,0,0,7,00,80,FD,00,80,FF,F6,
53318,185,0,0,6,6F,04,00,00,C0,F0,,
53319,196,0,0,7,00,80,FD,00,80,FF,F6,
53329,206,0,0,8,00,00,00,00,00,00,00,00
53329,182,0,0,5,09,09,80,00,C8,,,
53329,196,0,0,7,00,80,FD,00,80,FF,F6,
53330,168,0,0,8,21,E8,2F,72,F8,F1,03,00
53340,169,0,0,8,14,58,87,CF,2B,87,FF,08
53340,185,0,0,6,70,05,00,00,C0,F0,,
53341,196,0,0,7,00,80,FD,00,80,FF,F6,
53351,206,0,0,8,00,00,00,00,00,00,00,00
53351,182,0,0,5,0A,0A,80,00,C8,,,
53352,196,0,0,7,00,80,FD,00,80,FF,F6,
53362,304,0,0,5,00,01,A0,05,1C,,,
53362,437,0,0,7,C8,FF,05,00,88,FF,FF,
53363,196,0,0,7,00,80,FD,00,80,FF,F6,
53363,206,0,0,8,00,00,00,00,00,00,00,00
53373,182,0,0,5,0B,0B,80,00,C8,,,
53373,168,0,0,8,25,EC,2F,72,F8,F1,03,00
53374,169,0,0,8,18,5C,87,CF,2B,87,FF,08
53384,170,0,0,8,A4,7C,F8,00,00,00,84,00
53384,418,0,0,8,00,00,00,7F,D0,07,00,FA
53385,168,0,0,8,26,ED,2F,72,F8,F1,03,00
53395,169,0,0,8,19,5D,87,CF,2B,87,FF,08
53395,170,0,0,8,A5,7D,F8,00,00,00,84,00
53396,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
53406,170,0,0,8,A6,7E,F8,00,00,00,84,00
53406,418,0,0,8,00,00,00,8F,D0,07,00,0B
53407,464,0,0,8,4B,4B,49,C9,00,00,CD,8B
53417,373,0,0,3,FF,FF,FF,,,,,
53417,196,0,0,7,00,80,FD,00,80,FF,F6,
53417,185,0,0,6,74,09,00,00,C0,F0,,
53418,196,0,0,7,00,80,FD,00,80,FF,F6,
53428,206,0,0,8,00,00,00,00,00,00,00,00
53428,196,0,0,7,00,80,FD,00,80,FF,F6,
53429,404,0,0,4,F1,F4,00,FC,,,,
53439,168,0,0,8,1C,E3,2F,72,F8,F1,03,00
53439,169,0,0,8,0F,53,87,CF,2B,87,FF,08
53439,185,0,0,6,75,0A,00,00,C0,F0,,
53450,196,0,0,7,00,80,FD,00,80,FF,F6,
53450,206,0,0,8,00,00,00,00,00,00,00,00
53450,304,0,0,5,00,01,A0,05,2D,,,
53461,196,0,0,7,00,80,FD,00,80,FF,F6,
53461,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
53461,185,0,0,6,76,0B,00,00,C0,F0,,
53462,196,0,0,7,00,80,FD,00,80,FF,F6,
53472,206,0,0,8,00,00,00,00,00,00,00,00
53472,196,0,0,7,00,80,FD,00,80,FF,F6,
53472,678,0,0,2,00,FC,,,,,,
53483,168,0,0,8,20,E7,2F,72,F8,F1,03,00
53483,169,0,0,8,13,57,87,CF,2B,87,FF,08
53483,414,0,0,8,00,EA,DF,FC,FE,63,00,C9
53494,180,0,0,8,38,04,00,00,7D,FF,FF,02
53494,172,0,0,8,AB,04,00,00,00,7D,00,7D
53494,168,0,0,8,22,E9,2F,72,F8,F1,03,00
53505,169,0,0,8,15,59,87,CF,2B,87,FF,08
53505,170,0,0,8,A1,79,F8,00,00,00,84,00
53505,168,0,0,8,23,EA,2F,72,F8,F1,03,00
53505,169,0,0,8,16,5A,87,CF,2B,87,FF,08
53516,170,0,0,8,A2,7A,F8,00,00,00,84,00
53516,418,0,0,8,00,00,00,EF,D0,07,00,6B
53516,186,0,0,8,03,FF,0F,00,00,8A,8E,2F
53527,181,0,0,8,BF,0D,80,00,08,30,00,44
53527,1170,0,0,8,16,52,FF,FF,FF,FF,FF,FF
53527,196,0,0,7,00,80,FD,00,80,FF,F6,
53538,168,0,0,8,26,ED,2F,72,F8,F1,03,00
53538,169,0,0,8,19,5D,87,CF,2B,87,FF,08
53538,185,0,0,6,6B,00,00,00,C0,F0,,
53549,196,0,0,7,00,80,FD,00,80,FF,F6,
53549,206,0,0,8,00,00,00,00,00,00,00,00
53549,304,0,0,5,00,01,A0,05,3E,,,
53560,196,0,0,7,00,80,FD,00,80,FF,F6,
53560,168,0,0,8,19,E0,2F,72,F8,F1,03,00
53560,185,0,0,6,6C,01,00,00,C0,F0,,
53560,196,0,0,7,00,80,FD,00,80,FF,F6,
53571,206,0,0,8,00,00,00,00,00,00,00,00
53571,196,0,0,7,00,80,FD,00,80,FF,F6,
53571,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
53582,169,0,0,8,0E,52,87,CF,2B,87,FF,08
53582,170,0,0,8,9A,72,F8,00,00,00,84,00
53582,196,0,0,7,00,80,FD,00,80,FF,F6,
53593,206,0,0,8,00,00,00,00,00,00,00,00
53593,182,0,0,5,07,07,80,00,C8,,,
53593,168,0,0,8,1D,E4,2F,72,F8,F1,03,00
53604,169,0,0,8,10,54,87,CF,2B,87,FF,08
53604,170,0,0,8,9C,74,F8,00,00,00,84,00
53604,416,0,0,8,00,80,00,90,FF,12,80,45
53615,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
53615,169,0,0,8,11,55,87,CF,2B,87,FF,08
53615,168,0,0,8,1F,E6,2F,72,F8,F1,03,00
53626,169,0,0,8,12,56,87,CF,2B,87,FF,08
53626,170,0,0,8,9E,76,F8,00,00,00,84,00
53626,181,0,0,8,BB,09,80,00,08,30,00,44
53637,196,0,0,7,00,80,FD,00,80,FF,F6,
53637,404,0,0,4,F2,F5,00,FC,,,,
53637,185,0,0,6,70,05,00,00,C0,F0,,
53637,196,0,0,7,00,80,FD,00,80,FF,F6,
53648,206,0,0,8,00,00,00,00,00,00,00,00
53648,304,0,0,5,00,01,A0,05,40,,,
53648,196,0,0,7,00,80,FD,00,80,FF,F6,
53659,168,0,0,8,23,EA,2F,72,F8,F1,03,00
53659,169,0,0,8,16,5A,87,CF,2B,87,FF,08
53659,185,0,0,6,71,06,00,00,C0,F0,,
53670,196,0,0,7,00,80,FD,00,80,FF,F6,
53670,206,0,0,8,00,00,00,00,00,00,00,00
53670,196,0,0,7,00,80,FD,00,80,FF,F6,
53670,168,0,0,8,25,EC,2F,72,F8,F1,03,00
53681,169,0,0,8,18,5C,87,CF,2B,87,FF,08
53681,185,0,0,6,72,07,00,00,C0,F0,,
53681,196,0,0,7,00,80,FD,00,80,FF,F6,
53692,206,0,0,8,00,00,00,00,00,00,00,00
53692,182,0,0,5,0C,0C,80,00,C8,,,
53692,196,0,0,7,00,80,FD,00,80,FF,F6,
53703,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
53703,168,0,0,8,27,EE,2F,72,F8,F1,03,00
53703,191,0,0,5,8D,0D,FF,FF,C0,,,
53713,180,0,0,8,34,00,00,00,7D,FF,FF,02
53714,172,0,0,8,A7,00,00,00,00,7D,00,7D
53714,168,0,0,8,1A,E1,2F,72,F8,F1,03,00
53714,169,0,0,8,0D,51,87,CF,2B,87,FF,08
53725,170,0,0,8,99,71,F8,00,00,00,84,00
53725,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
53725,169,0,0,8,0E,52,87,CF,2B,87,FF,08
53736,170,0,0,8,9A,72,F8,00,00,00,84,00
53736,466,0,0,6,F0,0F,FF,0C,F0,FF,,
53736,418,0,0,8,00,00,00,AF,D0,07,00,2B
53747,186,0,0,8,03,FF,0F,00,00,86,8A,2F
53747,181,0,0,8,B7,05,80,00,08,30,00,44
53747,304,0,0,5,00,01,A0,05,51,,,
53758,196,0,0,7,00,80,FD,00,80,FF,F6,
53758,168,0,0,8,1E,E5,2F,72,F8,F1,03,00
53758,185,0,0,6,76,0B,00,00,C0,F0,,
53768,196,0,0,7,00,80,FD,00,80,FF,F6,
53769,206,0,0,8,00,00,00,00,00,00,00,00
53769,196,0,0,7,00,80,FD,00,80,FF,F6,
53769,168,0,0,8,20,E7,2F,72,F8,F1,03,00
53780,169,0,0,8,13,57,87,CF,2B,87,FF,08
53780,508,0,0,2,AB,05,,,,,,
53780,185,0,0,6,77,0C,00,00,C0,F0,,
53791,196,0,0,7,00,80,FD,00,80,FF,F6,
53791,206,0,0,8,00,00,00,00,00,00,00,00
53791,196,0,0,7,00,80,FD,00,80,FF,F6,
53802,200,0,0,6,5F,FF,E1,00,00,BC,,
53802,168,0,0,8,22,E9,2F,72,F8,F1,03,00
53802,196,0,0,7,00,80,FD,00,80,FF,F6,
53802,206,0,0,8,00,00,00,00,00,00,00,00
53813,182,0,0,5,03,03,80,00,C8,,,
53813,168,0,0,8,24,EB,2F,72,F8,F1,03,00
53813,169,0,0,8,17,5B,87,CF,2B,87,FF,08
53824,170,0,0,8,A3,7B,F8,00,00,00,84,00
53824,418,0,0,8,00,00,00,EF,D0,07,00,6B
53824,416,0,0,8,00,80,00,90,FF,0E,40,00
53835,690,0,0,8,00,00,00,00,3F,00,01,04
53835,168,0,0,8,25,EC,2F,72,F8,F1,03,00
53835,168,0,0,8,26,ED,2F,72,F8,F1,03,00
53846,169,0,0,8,19,5D,87,CF,2B,87,FF,08
53846,170,0,0,8,A5,7D,F8,00,00,00,84,00
53846,170,0,0,8,A6,7E,F8,00,00,00,84,00
53857,181,0,0,8,B3,01,80,00,08,30,00,44
53857,304,0,0,5,00,01,A0,05,62,,,
53857,185,0,0,6,6C,01,00,00,C0,F0,,
53857,196,0,0,7,00,80,FD,00,80,FF,F6,
53868,206,0,0,8,00,00,00,00,00,00,00,00
53868,196,0,0,7,00,80,FD,00,80,FF,F6,
53868,168,0,0,8,1B,E2,2F,72,F8,F1,03,00
53879,169,0,0,8,0E,52,87,CF,2B,87,FF,08
53879,170,0,0,89,0,0,8,17,5B,87,CF,2B,87,FF,08
59819,180,0,0,8,3A,06,00,00,7D,FF,FF,02
59819,172,0,0,8,AD,06,00,00,00,7D,00,7D
59830,1007,0,0,2,0C,00,,,,
5359830,185,0,0,6,79,0E,00,00,,FF,F6,
53900,168,0,0,8,1D,E4,2F,72,F8,F1,03,00
53901,169,0,0,8,10,54,87,CF,2B,87,FF,08
59841,196,0,0,7,00,80,FD,00,80,FF,F6,
59841,185,0,0,6,6B,00,00,00,C0,F0,,
59842,168,0,0,8,27,EE,2F,72,F8,F1,03,00
59852,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
59852,169,0,0,8,0C,50,87,CF,2B,87,FF,08
59852,196,0,0,7,00,80,FD,00,80,FF,F6,
59863,170,0,0,8,98,70,F8,00,00,00,84,00
59863,1175,0,0,8,18,52,FF,FF,FF,FF,FF,FF
59863,414,0,0,8,00,EA,EF,FC,FE,63,00,D9
59874,416,0,0,8,00,80,00,90,FF,12,60,25
59874,690,0,0,8,00,00,00,00,4F,00,01,04
59874,418,0,0,8,00,00,00,2F,D0,07,00,AA
59885,186,0,0,8,03,FF,0F,00,00,7E,82,2F
59885,181,0,0,8,B6,04,80,00,08,30,00,44
59885,181,0,0,8,B7,05,80,00,08,30,00,44
59896,168,0,0,8,1D,E4,2F,72,F8,F1,03,00
59896,196,0,0,7,00,80,FD,00,80,FF,F6,
59896,418,0,0,8,00,00,00,3F,D0,07,00,BA
59907,186,0,0,8,03,FF,0F,00,00,7F,83,2F
59907,181,0,0,8,B8,06,80,00,08,30,00,44
59907,168,0,0,8,1F,E6,2F,72,F8,F1,03,00
59918,196,0,0,7,00,80,FD,00,80,FF,F6,
59918,169,0,0,8,12,56,87,CF,2B,87,FF,08
59918,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
59928,172,0,0,8,B2,0B,00,00,00,7D,00,7D
59929,185,0,0,6,6F,04,00,00,C0,F0,,
59929,168,0,0,8,21,E8,2F,72,F8,F1,03,00
59929,169,0,0,8,14,58,87,CF,2B,87,FF,08
59940,196,0,0,7,00,80,FD,00,80,FF,F6,
59940,180,0,0,8,40,0C,00,00,7D,FF,FF,02
